  YEAR MON DAY  INDEX    DOSE CODE
  N/A- no data: MOD-reconstructed value: OBS-observation: Modelled UVI not reliable
 1984  10  22 -1.000   -1.00  N/A
 1984  10  23 -1.000   -1.00  N/A
 1984  10  24 -1.000   -1.00  N/A
 1984  10  25 -1.000   -1.00  N/A
 1984  10  26 -1.000   -1.00  N/A
 1984  10  27 -1.000   -1.00  N/A
 1984  10  28 -1.000   -1.00  N/A
 1984  10  29 -1.000   -1.00  N/A
 1984  10  30 -1.000   -1.00  N/A
 1984  10  31 -1.000   -1.00  N/A
 1984  11   1 -1.000   -1.00  N/A
 1984  11   2 -1.000   -1.00  N/A
 1984  11   3 -1.000   -1.00  N/A
 1984  11   4 -1.000   -1.00  N/A
 1984  11   5 -1.000   -1.00  N/A
 1984  11   6 -1.000   -1.00  N/A
 1984  11   7 -1.000   -1.00  N/A
 1984  11   8 -1.000   -1.00  N/A
 1984  11   9 -1.000   -1.00  N/A
 1984  11  10 -1.000   -1.00  N/A
 1984  11  11 -1.000   -1.00  N/A
 1984  11  12 -1.000   -1.00  N/A
 1984  11  13 -1.000   -1.00  N/A
 1984  11  14 -1.000   -1.00  N/A
 1984  11  15 -1.000   -1.00  N/A
 1984  11  16 -1.000   -1.00  N/A
 1984  11  17 -1.000   -1.00  N/A
 1984  11  18 -1.000   -1.00  N/A
 1984  11  19 -1.000   -1.00  N/A
 1984  11  20 -1.000   -1.00  N/A
 1984  11  21 -1.000   -1.00  N/A
 1984  11  22 -1.000   -1.00  N/A
 1984  11  23 -1.000   -1.00  N/A
 1984  11  24 -1.000   -1.00  N/A
 1984  11  25 -1.000   -1.00  N/A
 1984  11  26 -1.000   -1.00  N/A
 1984  11  27 -1.000   -1.00  N/A
 1984  11  28 -1.000   -1.00  N/A
 1984  11  29 -1.000   -1.00  N/A
 1984  11  30 -1.000   -1.00  N/A
 1984  12   1 -1.000   -1.00  N/A
 1984  12   2 -1.000   -1.00  N/A
 1984  12   3 -1.000   -1.00  N/A
 1984  12   4 -1.000   -1.00  N/A
 1984  12   5 -1.000   -1.00  N/A
 1984  12   6 -1.000   -1.00  N/A
 1984  12   7 -1.000   -1.00  N/A
 1984  12   8 -1.000   -1.00  N/A
 1984  12   9 -1.000   -1.00  N/A
 1984  12  10 -1.000   -1.00  N/A
 1984  12  11 -1.000   -1.00  N/A
 1984  12  12 -1.000   -1.00  N/A
 1984  12  13 -1.000   -1.00  N/A
 1984  12  14 -1.000   -1.00  N/A
 1984  12  15 -1.000   -1.00  N/A
 1984  12  16 -1.000   -1.00  N/A
 1984  12  17 -1.000   -1.00  N/A
 1984  12  18 -1.000   -1.00  N/A
 1984  12  19 -1.000   -1.00  N/A
 1984  12  20 -1.000   -1.00  N/A
 1984  12  21 -1.000   -1.00  N/A
 1984  12  22 -1.000   -1.00  N/A
 1984  12  23 -1.000   -1.00  N/A
 1984  12  24 -1.000   -1.00  N/A
 1984  12  25 -1.000   -1.00  N/A
 1984  12  26 -1.000   -1.00  N/A
 1984  12  27 -1.000   -1.00  N/A
 1984  12  28 -1.000   -1.00  N/A
 1984  12  29 -1.000   -1.00  N/A
 1984  12  30 -1.000   -1.00  N/A
 1984  12  31 -1.000   -1.00  N/A
 1985   1   1 -1.000   -1.00  N/A
 1985   1   2 -1.000   -1.00  N/A
 1985   1   3 -1.000   -1.00  N/A
 1985   1   4 -1.000   -1.00  N/A
 1985   1   5 -1.000   -1.00  N/A
 1985   1   6 -1.000   -1.00  N/A
 1985   1   7 -1.000   -1.00  N/A
 1985   1   8 -1.000   -1.00  N/A
 1985   1   9 -1.000   -1.00  N/A
 1985   1  10 -1.000   -1.00  N/A
 1985   1  11 -1.000   -1.00  N/A
 1985   1  12 -1.000   -1.00  N/A
 1985   1  13 -1.000   -1.00  N/A
 1985   1  14 -1.000   -1.00  N/A
 1985   1  15 -1.000   -1.00  N/A
 1985   1  16 -1.000   -1.00  N/A
 1985   1  17 -1.000   -1.00  N/A
 1985   1  18 -1.000   -1.00  N/A
 1985   1  19 -1.000   -1.00  N/A
 1985   1  20 -1.000   -1.00  N/A
 1985   1  21 -1.000   -1.00  N/A
 1985   1  22 -1.000   -1.00  N/A
 1985   1  23 -1.000   -1.00  N/A
 1985   1  24 -1.000   -1.00  N/A
 1985   1  25 -1.000   -1.00  N/A
 1985   1  26 -1.000   -1.00  N/A
 1985   1  27 -1.000   -1.00  N/A
 1985   1  28 -1.000   -1.00  N/A
 1985   1  29 -1.000   -1.00  N/A
 1985   1  30 -1.000   -1.00  N/A
 1985   1  31 -1.000   -1.00  N/A
 1985   2   1 -1.000   -1.00  N/A
 1985   2   2 -1.000   -1.00  N/A
 1985   2   3 -1.000   -1.00  N/A
 1985   2   4 -1.000   -1.00  N/A
 1985   2   5 -1.000   -1.00  N/A
 1985   2   6 -1.000   -1.00  N/A
 1985   2   7 -1.000   -1.00  N/A
 1985   2   8 -1.000   -1.00  N/A
 1985   2   9 -1.000   -1.00  N/A
 1985   2  10 -1.000   -1.00  N/A
 1985   2  11 -1.000   -1.00  N/A
 1985   2  12 -1.000   -1.00  N/A
 1985   2  13 -1.000   -1.00  N/A
 1985   2  14 -1.000   -1.00  N/A
 1985   2  15 -1.000   -1.00  N/A
 1985   2  16 -1.000   -1.00  N/A
 1985   2  17 -1.000   -1.00  N/A
 1985   2  18 -1.000   -1.00  N/A
 1985   2  19 -1.000   -1.00  N/A
 1985   2  20 -1.000   -1.00  N/A
 1985   2  21 -1.000   -1.00  N/A
 1985   2  22 -1.000   -1.00  N/A
 1985   2  23 -1.000   -1.00  N/A
 1985   2  24 -1.000   -1.00  N/A
 1985   2  25 -1.000   -1.00  N/A
 1985   2  26 -1.000   -1.00  N/A
 1985   2  27 -1.000   -1.00  N/A
 1985   2  28 -1.000   -1.00  N/A
 1985   3   1 -1.000   -1.00  N/A
 1985   3   2 -1.000   -1.00  N/A
 1985   3   3 -1.000   -1.00  N/A
 1985   3   4 -1.000   -1.00  N/A
 1985   3   5  0.162   66.25  MOD
 1985   3   6 -1.000   -1.00  N/A
 1985   3   7  0.173   71.03  MOD
 1985   3   8  0.162   25.77  MOD
 1985   3   9  0.181   29.50  MOD
 1985   3  10  0.185   30.30  MOD
 1985   3  11  0.194   88.14  MOD
 1985   3  12  0.239  125.69  MOD
 1985   3  13  0.243  127.99  MOD
 1985   3  14  0.260  140.49  MOD
 1985   3  15  0.276  151.32  MOD
 1985   3  16  0.282  153.71  MOD
 1985   3  17  0.253   45.93  MOD
 1985   3  18  0.372  210.01  MOD
 1985   3  19  0.349   64.33  MOD
 1985   3  20  0.382   72.04  MOD
 1985   3  21  0.393  165.67  MOD
 1985   3  22  0.407  191.90  MOD
 1985   3  23  0.397   78.09  MOD
 1985   3  24  0.476  274.03  MOD
 1985   3  25  0.511  313.30  MOD
 1985   3  26  0.479  296.67  MOD
 1985   3  27  0.438  230.61  MOD
 1985   3  28  0.478  312.64  MOD
 1985   3  29  0.521  341.37  MOD
 1985   3  30 -1.000   -1.00  N/A
 1985   3  31  0.509  103.48  MOD
 1985   4   1  0.532  109.16  MOD
 1985   4   2  0.676  438.49  MOD
 1985   4   3  0.637  359.76  MOD
 1985   4   4  0.781  503.84  MOD
 1985   4   5  0.695  265.24  MOD
 1985   4   6  0.739  460.35  MOD
 1985   4   7  0.909  614.09  MOD
 1985   4   8  0.969  666.86  MOD
 1985   4   9  1.017  698.90  MOD
 1985   4  10  1.011  702.49  MOD
 1985   4  11  0.951  637.12  MOD
 1985   4  12  1.081  769.48  MOD
 1985   4  13  1.101  790.32  MOD
 1985   4  14  1.125  812.21  MOD
 1985   4  15  1.191  865.80  MOD
 1985   4  16  1.181  859.91  MOD
 1985   4  17  1.265  915.71  MOD
 1985   4  18  1.317  977.83  MOD
 1985   4  19  1.212  905.55  MOD
 1985   4  20  1.128  441.04  MOD
 1985   4  21  1.271  898.11  MOD
 1985   4  22  1.457 1112.34  MOD
 1985   4  23 -1.000   -1.00  N/A
 1985   4  24  1.497 1167.53  MOD
 1985   4  25  1.531 1201.57  MOD
 1985   4  26  1.422  919.27  MOD
 1985   4  27  1.375  904.21  MOD
 1985   4  28  1.589 1179.34  MOD
 1985   4  29  1.688 1327.75  MOD
 1985   4  30  1.697 1386.17  MOD
 1985   5   1  1.795 1458.54  MOD
 1985   5   2  1.620  432.51  MOD
 1985   5   3  1.957 1207.26  MOD
 1985   5   4  1.980  828.49  MOD
 1985   5   5  2.506 2044.25  MOD
 1985   5   6  2.181 1051.11  MOD
 1985   5   7  2.166  587.49  MOD
 1985   5   8  2.068 1155.27  MOD
 1985   5   9  2.086  581.88  MOD
 1985   5  10  2.002  869.68  MOD
 1985   5  11  2.080 1451.10  MOD
 1985   5  12  2.303  643.24  MOD
 1985   5  13  2.291 1640.20  MOD
 1985   5  14  2.657 2237.31  MOD
 1985   5  15  2.568 2098.26  MOD
 1985   5  16  2.184  626.10  MOD
 1985   5  17 -1.000   -1.00  N/A
 1985   5  18  2.815 2232.42  MOD
 1985   5  19  2.443 1090.98  MOD
 1985   5  20  2.567  743.85  MOD
 1985   5  21  2.713 2044.41  MOD
 1985   5  22  2.820 2521.76  MOD
 1985   5  23  3.078 2758.85  MOD
 1985   5  24  2.964 2679.23  MOD
 1985   5  25  2.886 2583.65  MOD
 1985   5  26  2.406 1792.73  MOD
 1985   5  27  2.481 1971.51  MOD
 1985   5  28  2.981 2703.29  MOD
 1985   5  29  3.082 2796.38  MOD
 1985   5  30  3.019 2404.57  MOD
 1985   5  31  2.964 2189.73  MOD
 1985   6   1  2.893  871.17  MOD
 1985   6   2  2.961  892.50  MOD
 1985   6   3  2.862  866.53  MOD
 1985   6   4  3.202 1418.42  MOD
 1985   6   5  3.515 3027.60  MOD
 1985   6   6  3.344 2341.39  MOD
 1985   6   7  3.271 2695.25  MOD
 1985   6   8  3.129 2666.64  MOD
 1985   6   9  3.350 3077.74  MOD
 1985   6  10 -1.000   -1.00  N/A
 1985   6  11  3.459 3217.87  MOD
 1985   6  12  2.861 2154.31  MOD
 1985   6  13  2.744 1628.87  MOD
 1985   6  14  3.068 2485.10  MOD
 1985   6  15  2.916 2071.04  MOD
 1985   6  16  2.874 2356.14  MOD
 1985   6  17  3.018 2632.80  MOD
 1985   6  18  2.821 2124.30  MOD
 1985   6  19  2.877 1572.83  MOD
 1985   6  20  2.818  872.67  MOD
 1985   6  21  2.793 2269.89  MOD
 1985   6  22  3.165 2698.33  MOD
 1985   6  23  2.652  791.23  MOD
 1985   6  24  2.547 2070.32  MOD
 1985   6  25  2.910 2671.07  MOD
 1985   6  26  2.511 2055.79  MOD
 1985   6  27  3.016 2831.00  MOD
 1985   6  28  2.875 2331.29  MOD
 1985   6  29  3.051 2833.26  MOD
 1985   6  30  3.197 2922.48  MOD
 1985   7   1  2.647 2058.08  MOD
 1985   7   2  2.598  787.00  MOD
 1985   7   3  2.717 2240.45  MOD
 1985   7   4 -1.000   -1.00  N/A
 1985   7   5  3.043 2764.59  MOD
 1985   7   6  2.678  814.64  MOD
 1985   7   7  2.911  868.44  MOD
 1985   7   8  2.765  825.07  MOD
 1985   7   9  2.717  820.18  MOD
 1985   7  10  2.608  786.91  MOD
 1985   7  11  2.585  768.02  MOD
 1985   7  12  2.744 2218.83  MOD
 1985   7  13  2.746 1927.47  MOD
 1985   7  14  2.954 2635.61  MOD
 1985   7  15  2.713 2301.51  MOD
 1985   7  16  2.364 1211.26  MOD
 1985   7  17  2.240  666.30  MOD
 1985   7  18  2.408 2083.46  MOD
 1985   7  19  2.726 2433.35  MOD
 1985   7  20  2.755 2447.76  MOD
 1985   7  21  2.467 2212.15  MOD
 1985   7  22  2.483 1963.65  MOD
 1985   7  23  2.574 1808.63  MOD
 1985   7  24  2.683 2267.28  MOD
 1985   7  25  2.633 2098.65  MOD
 1985   7  26  2.812 2331.12  MOD
 1985   7  27  2.696 2175.29  MOD
 1985   7  28 -1.000   -1.00  N/A
 1985   7  29  2.249 1766.17  MOD
 1985   7  30  2.316 1580.77  MOD
 1985   7  31  2.532 2096.73  MOD
 1985   8   1  2.568 2149.10  MOD
 1985   8   2  2.529 2085.95  MOD
 1985   8   3  2.445 1987.14  MOD
 1985   8   4  1.964  810.99  MOD
 1985   8   5  1.909  501.17  MOD
 1985   8   6  2.066 1542.19  MOD
 1985   8   7  1.953 1485.96  MOD
 1985   8   8  1.678  452.29  MOD
 1985   8   9  1.782  446.16  MOD
 1985   8  10  1.688  442.62  MOD
 1985   8  11  1.728  437.94  MOD
 1985   8  12  2.030 1623.72  MOD
 1985   8  13  1.759  456.32  MOD
 1985   8  14  1.736 1152.93  MOD
 1985   8  15  1.513  389.67  MOD
 1985   8  16  1.608 1159.46  MOD
 1985   8  17  1.477  365.29  MOD
 1985   8  18  1.465  888.77  MOD
 1985   8  19  1.622 1249.66  MOD
 1985   8  20  1.614 1201.42  MOD
 1985   8  21 -1.000   -1.00  N/A
 1985   8  22  1.540 1146.76  MOD
 1985   8  23  1.234  749.72  MOD
 1985   8  24  1.234  648.33  MOD
 1985   8  25 -1.000   -1.00  N/A
 1985   8  26  1.340  978.29  MOD
 1985   8  27  1.279  904.23  MOD
 1985   8  28  1.245  881.11  MOD
 1985   8  29 -1.000   -1.00  N/A
 1985   8  30  0.995  220.65  MOD
 1985   8  31  1.137  781.90  MOD
 1985   9   1  0.981  624.05  MOD
 1985   9   2  0.862  192.06  MOD
 1985   9   3  0.869  537.90  MOD
 1985   9   4  0.895  564.48  MOD
 1985   9   5  0.767  438.20  MOD
 1985   9   6  0.863  575.24  MOD
 1985   9   7  0.738  474.57  MOD
 1985   9   8  0.670  355.87  MOD
 1985   9   9  0.654  135.85  MOD
 1985   9  10  0.638  388.84  MOD
 1985   9  11  0.694  437.75  MOD
 1985   9  12  0.679  403.83  MOD
 1985   9  13  0.602  120.15  MOD
 1985   9  14 -1.000   -1.00  N/A
 1985   9  15  0.560  112.50  MOD
 1985   9  16  0.531  163.49  MOD
 1985   9  17 -1.000   -1.00  N/A
 1985   9  18  0.549  323.46  MOD
 1985   9  19  0.447   85.38  MOD
 1985   9  20  0.424   80.29  MOD
 1985   9  21  0.414  201.04  MOD
 1985   9  22  0.375  129.59  MOD
 1985   9  23  0.378  198.48  MOD
 1985   9  24  0.343  155.53  MOD
 1985   9  25  0.392  215.63  MOD
 1985   9  26  0.304   96.55  MOD
 1985   9  27  0.311  151.47  MOD
 1985   9  28  0.307  148.99  MOD
 1985   9  29  0.261   44.56  MOD
 1985   9  30  0.251   41.85  MOD
 1985  10   1 -1.000   -1.00  N/A
 1985  10   2 -1.000   -1.00  N/A
 1985  10   3 -1.000   -1.00  N/A
 1985  10   4 -1.000   -1.00  N/A
 1985  10   5 -1.000   -1.00  N/A
 1985  10   6 -1.000   -1.00  N/A
 1985  10   7 -1.000   -1.00  N/A
 1985  10   8 -1.000   -1.00  N/A
 1985  10   9 -1.000   -1.00  N/A
 1985  10  10 -1.000   -1.00  N/A
 1985  10  11 -1.000   -1.00  N/A
 1985  10  12 -1.000   -1.00  N/A
 1985  10  13 -1.000   -1.00  N/A
 1985  10  14 -1.000   -1.00  N/A
 1985  10  15 -1.000   -1.00  N/A
 1985  10  16 -1.000   -1.00  N/A
 1985  10  17 -1.000   -1.00  N/A
 1985  10  18 -1.000   -1.00  N/A
 1985  10  19 -1.000   -1.00  N/A
 1985  10  20 -1.000   -1.00  N/A
 1985  10  21 -1.000   -1.00  N/A
 1985  10  22 -1.000   -1.00  N/A
 1985  10  23 -1.000   -1.00  N/A
 1985  10  24 -1.000   -1.00  N/A
 1985  10  25 -1.000   -1.00  N/A
 1985  10  26 -1.000   -1.00  N/A
 1985  10  27 -1.000   -1.00  N/A
 1985  10  28 -1.000   -1.00  N/A
 1985  10  29 -1.000   -1.00  N/A
 1985  10  30 -1.000   -1.00  N/A
 1985  10  31 -1.000   -1.00  N/A
 1985  11   1 -1.000   -1.00  N/A
 1985  11   2 -1.000   -1.00  N/A
 1985  11   3 -1.000   -1.00  N/A
 1985  11   4 -1.000   -1.00  N/A
 1985  11   5 -1.000   -1.00  N/A
 1985  11   6 -1.000   -1.00  N/A
 1985  11   7 -1.000   -1.00  N/A
 1985  11   8 -1.000   -1.00  N/A
 1985  11   9 -1.000   -1.00  N/A
 1985  11  10 -1.000   -1.00  N/A
 1985  11  11 -1.000   -1.00  N/A
 1985  11  12 -1.000   -1.00  N/A
 1985  11  13 -1.000   -1.00  N/A
 1985  11  14 -1.000   -1.00  N/A
 1985  11  15 -1.000   -1.00  N/A
 1985  11  16 -1.000   -1.00  N/A
 1985  11  17 -1.000   -1.00  N/A
 1985  11  18 -1.000   -1.00  N/A
 1985  11  19 -1.000   -1.00  N/A
 1985  11  20 -1.000   -1.00  N/A
 1985  11  21 -1.000   -1.00  N/A
 1985  11  22 -1.000   -1.00  N/A
 1985  11  23 -1.000   -1.00  N/A
 1985  11  24 -1.000   -1.00  N/A
 1985  11  25 -1.000   -1.00  N/A
 1985  11  26 -1.000   -1.00  N/A
 1985  11  27 -1.000   -1.00  N/A
 1985  11  28 -1.000   -1.00  N/A
 1985  11  29 -1.000   -1.00  N/A
 1985  11  30 -1.000   -1.00  N/A
 1985  12   1 -1.000   -1.00  N/A
 1985  12   2 -1.000   -1.00  N/A
 1985  12   3 -1.000   -1.00  N/A
 1985  12   4 -1.000   -1.00  N/A
 1985  12   5 -1.000   -1.00  N/A
 1985  12   6 -1.000   -1.00  N/A
 1985  12   7 -1.000   -1.00  N/A
 1985  12   8 -1.000   -1.00  N/A
 1985  12   9 -1.000   -1.00  N/A
 1985  12  10 -1.000   -1.00  N/A
 1985  12  11 -1.000   -1.00  N/A
 1985  12  12 -1.000   -1.00  N/A
 1985  12  13 -1.000   -1.00  N/A
 1985  12  14 -1.000   -1.00  N/A
 1985  12  15 -1.000   -1.00  N/A
 1985  12  16 -1.000   -1.00  N/A
 1985  12  17 -1.000   -1.00  N/A
 1985  12  18 -1.000   -1.00  N/A
 1985  12  19 -1.000   -1.00  N/A
 1985  12  20 -1.000   -1.00  N/A
 1985  12  21 -1.000   -1.00  N/A
 1985  12  22 -1.000   -1.00  N/A
 1985  12  23 -1.000   -1.00  N/A
 1985  12  24 -1.000   -1.00  N/A
 1985  12  25 -1.000   -1.00  N/A
 1985  12  26 -1.000   -1.00  N/A
 1985  12  27 -1.000   -1.00  N/A
 1985  12  28 -1.000   -1.00  N/A
 1985  12  29 -1.000   -1.00  N/A
 1985  12  30 -1.000   -1.00  N/A
 1985  12  31 -1.000   -1.00  N/A
 1986   1   1 -1.000   -1.00  N/A
 1986   1   2 -1.000   -1.00  N/A
 1986   1   3 -1.000   -1.00  N/A
 1986   1   4 -1.000   -1.00  N/A
 1986   1   5 -1.000   -1.00  N/A
 1986   1   6 -1.000   -1.00  N/A
 1986   1   7 -1.000   -1.00  N/A
 1986   1   8 -1.000   -1.00  N/A
 1986   1   9 -1.000   -1.00  N/A
 1986   1  10 -1.000   -1.00  N/A
 1986   1  11 -1.000   -1.00  N/A
 1986   1  12 -1.000   -1.00  N/A
 1986   1  13 -1.000   -1.00  N/A
 1986   1  14 -1.000   -1.00  N/A
 1986   1  15 -1.000   -1.00  N/A
 1986   1  16 -1.000   -1.00  N/A
 1986   1  17 -1.000   -1.00  N/A
 1986   1  18 -1.000   -1.00  N/A
 1986   1  19 -1.000   -1.00  N/A
 1986   1  20 -1.000   -1.00  N/A
 1986   1  21 -1.000   -1.00  N/A
 1986   1  22 -1.000   -1.00  N/A
 1986   1  23 -1.000   -1.00  N/A
 1986   1  24 -1.000   -1.00  N/A
 1986   1  25 -1.000   -1.00  N/A
 1986   1  26 -1.000   -1.00  N/A
 1986   1  27 -1.000   -1.00  N/A
 1986   1  28 -1.000   -1.00  N/A
 1986   1  29 -1.000   -1.00  N/A
 1986   1  30 -1.000   -1.00  N/A
 1986   1  31 -1.000   -1.00  N/A
 1986   2   1 -1.000   -1.00  N/A
 1986   2   2 -1.000   -1.00  N/A
 1986   2   3 -1.000   -1.00  N/A
 1986   2   4 -1.000   -1.00  N/A
 1986   2   5 -1.000   -1.00  N/A
 1986   2   6 -1.000   -1.00  N/A
 1986   2   7 -1.000   -1.00  N/A
 1986   2   8 -1.000   -1.00  N/A
 1986   2   9 -1.000   -1.00  N/A
 1986   2  10 -1.000   -1.00  N/A
 1986   2  11 -1.000   -1.00  N/A
 1986   2  12 -1.000   -1.00  N/A
 1986   2  13 -1.000   -1.00  N/A
 1986   2  14 -1.000   -1.00  N/A
 1986   2  15 -1.000   -1.00  N/A
 1986   2  16 -1.000   -1.00  N/A
 1986   2  17 -1.000   -1.00  N/A
 1986   2  18 -1.000   -1.00  N/A
 1986   2  19 -1.000   -1.00  N/A
 1986   2  20 -1.000   -1.00  N/A
 1986   2  21 -1.000   -1.00  N/A
 1986   2  22 -1.000   -1.00  N/A
 1986   2  23 -1.000   -1.00  N/A
 1986   2  24 -1.000   -1.00  N/A
 1986   2  25 -1.000   -1.00  N/A
 1986   2  26 -1.000   -1.00  N/A
 1986   2  27 -1.000   -1.00  N/A
 1986   2  28 -1.000   -1.00  N/A
 1986   3   1 -1.000   -1.00  N/A
 1986   3   2 -1.000   -1.00  N/A
 1986   3   3 -1.000   -1.00  N/A
 1986   3   4 -1.000   -1.00  N/A
 1986   3   5 -1.000   -1.00  N/A
 1986   3   6  0.163   54.75  MOD
 1986   3   7 -1.000   -1.00  N/A
 1986   3   8 -1.000   -1.00  N/A
 1986   3   9  0.196   95.32  MOD
 1986   3  10  0.196   31.91  MOD
 1986   3  11  0.210   35.05  MOD
 1986   3  12 -1.000   -1.00  N/A
 1986   3  13  0.233   39.52  MOD
 1986   3  14  0.250   43.04  MOD
 1986   3  15  0.264  101.10  MOD
 1986   3  16  0.255   45.34  MOD
 1986   3  17  0.268   45.17  MOD
 1986   3  18  0.253   46.53  MOD
 1986   3  19  0.294   54.29  MOD
 1986   3  20  0.310   89.21  MOD
 1986   3  21  0.347  108.32  MOD
 1986   3  22  0.328   61.17  MOD
 1986   3  23  0.393  234.23  MOD
 1986   3  24  0.356  142.46  MOD
 1986   3  25 -1.000   -1.00  N/A
 1986   3  26  0.423  200.48  MOD
 1986   3  27  0.428  257.70  MOD
 1986   3  28  0.463  282.05  MOD
 1986   3  29  0.522  317.25  MOD
 1986   3  30  0.617  379.23  MOD
 1986   3  31  0.599  368.74  MOD
 1986   4   1  0.613  381.36  MOD
 1986   4   2 -1.000   -1.00  N/A
 1986   4   3  0.673  447.64  MOD
 1986   4   4  0.570  318.06  MOD
 1986   4   5  0.644  140.69  MOD
 1986   4   6  0.781  166.22  MOD
 1986   4   7  0.881  588.15  MOD
 1986   4   8  0.833  573.55  MOD
 1986   4   9  0.780  499.67  MOD
 1986   4  10  0.779  424.30  MOD
 1986   4  11  0.859  551.43  MOD
 1986   4  12  0.985  677.68  MOD
 1986   4  13  1.004  698.79  MOD
 1986   4  14  1.079  761.66  MOD
 1986   4  15  1.100  788.54  MOD
 1986   4  16  1.124  817.75  MOD
 1986   4  17  1.130  838.89  MOD
 1986   4  18 -1.000   -1.00  N/A
 1986   4  19  0.985  704.97  MOD
 1986   4  20  1.050  447.54  MOD
 1986   4  21  1.121  713.63  MOD
 1986   4  22  1.167  677.11  MOD
 1986   4  23  1.372 1061.91  MOD
 1986   4  24  1.210  296.07  MOD
 1986   4  25  1.254  830.04  MOD
 1986   4  26  1.504 1184.94  MOD
 1986   4  27  1.618 1283.48  MOD
 1986   4  28  1.711 1354.21  MOD
 1986   4  29  1.762 1412.74  MOD
 1986   4  30  1.698 1354.29  MOD
 1986   5   1  1.689 1361.32  MOD
 1986   5   2  1.805 1459.15  MOD
 1986   5   3  1.763 1422.95  MOD
 1986   5   4  1.525  422.84  MOD
 1986   5   5  1.598  841.23  MOD
 1986   5   6  1.548 1041.53  MOD
 1986   5   7  1.826 1546.37  MOD
 1986   5   8  2.089 1735.08  MOD
 1986   5   9  1.988 1657.37  MOD
 1986   5  10  1.782  482.81  MOD
 1986   5  11  1.701  483.06  MOD
 1986   5  12  1.934 1195.28  MOD
 1986   5  13 -1.000   -1.00  N/A
 1986   5  14  1.872  516.32  MOD
 1986   5  15  1.884  535.50  MOD
 1986   5  16  1.845  534.13  MOD
 1986   5  17  1.880  545.90  MOD
 1986   5  18  1.949  560.27  MOD
 1986   5  19  1.921 1006.44  MOD
 1986   5  20  2.036 1155.05  MOD
 1986   5  21  2.150  990.18  MOD
 1986   5  22  2.281 1936.38  MOD
 1986   5  23  2.662 2381.57  MOD
 1986   5  24  2.558 2272.09  MOD
 1986   5  25  2.490 1777.25  MOD
 1986   5  26  2.466 2203.31  MOD
 1986   5  27 -1.000   -1.00  N/A
 1986   5  28  2.333 1546.55  MOD
 1986   5  29  2.248 1213.24  MOD
 1986   5  30  2.317 1522.30  MOD
 1986   5  31  2.317 1240.35  MOD
 1986   6   1  2.395 1371.60  MOD
 1986   6   2  2.577 1726.99  MOD
 1986   6   3  2.475  753.67  MOD
 1986   6   4  2.588  787.55  MOD
 1986   6   5 -1.000   -1.00  N/A
 1986   6   6  2.420  741.83  MOD
 1986   6   7  2.811 2471.27  MOD
 1986   6   8  3.086 2837.58  MOD
 1986   6   9  3.074 2691.98  MOD
 1986   6  10  2.950 2553.38  MOD
 1986   6  11  2.689  756.27  MOD
 1986   6  12  2.837  806.10  MOD
 1986   6  13  2.580  795.91  MOD
 1986   6  14  2.622  798.46  MOD
 1986   6  15  2.653  808.13  MOD
 1986   6  16 -1.000   -1.00  N/A
 1986   6  17  2.640 2141.51  MOD
 1986   6  18  2.807 2456.84  MOD
 1986   6  19  2.515  750.98  MOD
 1986   6  20  2.769 2596.12  MOD
 1986   6  21  2.766 2702.77  MOD
 1986   6  22  2.576  798.26  MOD
 1986   6  23  2.658  822.21  MOD
 1986   6  24  2.710 2462.02  MOD
 1986   6  25  2.670 1661.98  MOD
 1986   6  26  2.551 1611.90  MOD
 1986   6  27  2.899 2539.23  MOD
 1986   6  28  2.832 2311.54  MOD
 1986   6  29 -1.000   -1.00  N/A
 1986   6  30  3.039 2752.62  MOD
 1986   7   1  3.061 2729.27  MOD
 1986   7   2 -1.000   -1.00  N/A
 1986   7   3  2.522  774.30  MOD
 1986   7   4  2.486  762.46  MOD
 1986   7   5  2.872 2492.96  MOD
 1986   7   6  3.021 2551.35  MOD
